|bankid|bankname|bankaddress|bankphone|bankdesc|bankurl|searchurl|dtype
539|337|Southern California Reproductive Center|450 N. Roxbury Beverly Hills, CA 90210 USA|310 277 2393|Dr. Danzer||https://donorsiblingregistry.com/members/ListRegistry?keyword=&dtDonorYear=&dtDonorMonth=&dtDonorDay=&dpTypeID=1&dpIdentityNumber=&faID=337&usUserName_startswith=&usTypeID=&faCity_contains=&faStateID=&faCountryID=&dpDateCreated_isgreaterthan=&doSearch=Search+Registry&userBrowse=1&userSearch=1&|1
540|630|Southern Ontario Fertility Technologies (S.O.F.T)|555 Southdale Rd Suite 107 London, ON N6E 1A2 CAN|518-685-5559|Dr. James Martin|http://www.soft-infertility.com/contact.php|https://donorsiblingregistry.com/members/ListRegistry?keyword=&dtDonorYear=&dtDonorMonth=&dtDonorDay=&dpTypeID=1&dpIdentityNumber=&faID=630&usUserName_startswith=&usTypeID=&faCity_contains=&faStateID=&faCountryID=&dpDateCreated_isgreaterthan=&doSearch=Search+Registry&userBrowse=1&userSearch=1&|1
541|101|Southwest Fertility Ctr./Desert Cryobank (AZ)|3125 N. 32nd Street Suite 200 (2nd Street and Indian School), Phoenix, AZ 85018 USA|(602) 956-7481|Desert Cryobank , also has a location in Mesa, AZAlso another address: 4301 N. 32st. Phoenix, Arizona|http://www.southwestfertilitycenter.com|https://donorsiblingregistry.com/members/ListRegistry?keyword=&dtDonorYear=&dtDonorMonth=&dtDonorDay=&dpTypeID=1&dpIdentityNumber=&faID=101&usUserName_startswith=&usTypeID=&faCity_contains=&faStateID=&faCountryID=&dpDateCreated_isgreaterthan=&doSearch=Search+Registry&userBrowse=1&userSearch=1&|1
542|498|Stanford Fertility Clinic|Redwood City, CA USA||||https://donorsiblingregistry.com/members/ListRegistry?keyword=&dtDonorYear=&dtDonorMonth=&dtDonorDay=&dpTypeID=1&dpIdentityNumber=&faID=498&usUserName_startswith=&usTypeID=&faCity_contains=&faStateID=&faCountryID=&dpDateCreated_isgreaterthan=&doSearch=Search+Registry&userBrowse=1&userSearch=1&|1
543|65306|State of Franklin OB/GYN (Medical Center OB/GYN)|301 Med Tech Pkwy #200 Johnson City, TN 37604 USA|(423) 794-1300|The name was changed from Medical Center OB/GYN to State of Franklin OB/GYN on January 1, 2011.|http://http://www.sofha.net/sofha%20website/Info.aspx?clinic=1|https://donorsiblingregistry.com/members/ListRegistry?keyword=&dtDonorYear=&dtDonorMonth=&dtDonorDay=&dpTypeID=1&dpIdentityNumber=&faID=65306&usUserName_startswith=&usTypeID=&faCity_contains=&faStateID=&faCountryID=&dpDateCreated_isgreaterthan=&doSearch=Search+Registry&userBrowse=1&userSearch=1&|1
544|65049|Stichting Medisch Cenrum Bijdorp|Barendrecht, NLD||||https://donorsiblingregistry.com/members/ListRegistry?keyword=&dtDonorYear=&dtDonorMonth=&dtDonorDay=&dpTypeID=1&dpIdentityNumber=&faID=65049&usUserName_startswith=&usTypeID=&faCity_contains=&faStateID=&faCountryID=&dpDateCreated_isgreaterthan=&doSearch=Search+Registry&userBrowse=1&userSearch=1&|1
545|494|Storkklinik|, 1370 DNK|+45 32 57 33 16|People who have used this clinic and do not have the donor ID can now contact the clinic and get the donor ID even if the  child was born several years ago (updated in May of 2008).See also California Cryobank in the U.S., Nordic Cryobank in Denmark (division of CCB), and Cryos International in Denmark to check if the same donor number is listed there.  |http://www.storkklinik.dk/|https://donorsiblingregistry.com/members/ListRegistry?keyword=&dtDonorYear=&dtDonorMonth=&dtDonorDay=&dpTypeID=1&dpIdentityNumber=&faID=494&usUserName_startswith=&usTypeID=&faCity_contains=&faStateID=&faCountryID=&dpDateCreated_isgreaterthan=&doSearch=Search+Registry&userBrowse=1&userSearch=1&|1
546|46|Strong Memorial  (See Rochester Regional)|NY USA||||https://donorsiblingregistry.com/members/ListRegistry?keyword=&dtDonorYear=&dtDonorMonth=&dtDonorDay=&dpTypeID=1&dpIdentityNumber=&faID=46&usUserName_startswith=&usTypeID=&faCity_contains=&faStateID=&faCountryID=&dpDateCreated_isgreaterthan=&doSearch=Search+Registry&userBrowse=1&userSearch=1&|1
547|419|Summa Health System|95 Arch St. Suite 250 Akron, OH 44309 USA|3303757722|Reproductive Gynecology/ Dr. Richard MoretuzzoAlso known as Reproductive Gynecology Inc. & Reproductive Gynecology Laboratories|http://www.summahealth.org/common/templates/contentindex.asp?ID=756&tab=library|https://donorsiblingregistry.com/members/ListRegistry?keyword=&dtDonorYear=&dtDonorMonth=&dtDonorDay=&dpTypeID=1&dpIdentityNumber=&faID=419&usUserName_startswith=&usTypeID=&faCity_contains=&faStateID=&faCountryID=&dpDateCreated_isgreaterthan=&doSearch=Search+Registry&userBrowse=1&userSearch=1&|1
548|44|Swedish Hospital (Seattle)|1229 Madison St., Suite 1220 Seattle, WA 98104 USA|206-682-2200|Also Seattle Fertility and Gynecology Clinic. See also Pacific Gynecology Specialists postings, they are all related to Swedish Hospital. Swedish Hospital updated their name to: Swedish Medical Center.The place where the sperm was sold was called Reproductive Technologies Program thru Swedish Medical Center. In August of 2005, this place's website stated that Swedish Medical Center was being turned over to Pacific Northwest Fertility, and the sperm donor program was being phased out. (Dr. Lee Hickok and Dr. Shaun Williams departed Pacific Gynecology Specialists in 2005 and opened up Pacific Northwest Fertility Clinic).||https://donorsiblingregistry.com/members/ListRegistry?keyword=&dtDonorYear=&dtDonorMonth=&dtDonorDay=&dpTypeID=1&dpIdentityNumber=&faID=44&usUserName_startswith=&usTypeID=&faCity_contains=&faStateID=&faCountryID=&dpDateCreated_isgreaterthan=&doSearch=Search+Registry&userBrowse=1&userSearch=1&|1
549|880|Sydney IVF|O'Connell St Sydney, 2000 AUS|||http://www.sydneyivf.com/|https://donorsiblingregistry.com/members/ListRegistry?keyword=&dtDonorYear=&dtDonorMonth=&dtDonorDay=&dpTypeID=1&dpIdentityNumber=&faID=880&usUserName_startswith=&usTypeID=&faCity_contains=&faStateID=&faCountryID=&dpDateCreated_isgreaterthan=&doSearch=Search+Registry&userBrowse=1&userSearch=1&|1
550|223|The Bridge Centre|1 St Thomas Street London, SE1 9RY GBR|+44 (0)20 7403 3363||http://www.thebridgecentre.co.uk/|https://donorsiblingregistry.com/members/ListRegistry?keyword=&dtDonorYear=&dtDonorMonth=&dtDonorDay=&dpTypeID=1&dpIdentityNumber=&faID=223&usUserName_startswith=&usTypeID=&faCity_contains=&faStateID=&faCountryID=&dpDateCreated_isgreaterthan=&doSearch=Search+Registry&userBrowse=1&userSearch=1&|1
551|191|The Fertility Ctr. (AKA Michigan Repro. & IVF)|3230 Eagle Park Drive #100 Grand Rapids, MI 49525 USA|269-988-2229|Dr. Dodds and Dr. Young, located in Kalamazoo, MI and Grand Rapids, MI.||https://donorsiblingregistry.com/members/ListRegistry?keyword=&dtDonorYear=&dtDonorMonth=&dtDonorDay=&dpTypeID=1&dpIdentityNumber=&faID=191&usUserName_startswith=&usTypeID=&faCity_contains=&faStateID=&faCountryID=&dpDateCreated_isgreaterthan=&doSearch=Search+Registry&userBrowse=1&userSearch=1&|1
552|1232|The Lister|The Lister Hospital Chelsea Bridge Road London, SW1W 8RH GBR|00 44 (0) 207730 773||http://www.thelisterhospital.com|https://donorsiblingregistry.com/members/ListRegistry?keyword=&dtDonorYear=&dtDonorMonth=&dtDonorDay=&dpTypeID=1&dpIdentityNumber=&faID=1232&usUserName_startswith=&usTypeID=&faCity_contains=&faStateID=&faCountryID=&dpDateCreated_isgreaterthan=&doSearch=Search+Registry&userBrowse=1&userSearch=1&|1
553|45|The Sperm Bank of California (TSBC)|2115 Milvia St., 2nd Floor Berkeley, CA 94704 USA|510-841-1858|Reproductive Technologies, Inc.   Also, Northern California Sperm Bank (located in Oakland) is now known as the Sperm Bank of California (now located in Berkley). Both banks are listed on the DSR.  In addition to utilizing our Medical Update page, this bank would like recipients and donors to report medical issues to them.|http://www.thespermbankofca.org|https://donorsiblingregistry.com/members/ListRegistry?keyword=&dtDonorYear=&dtDonorMonth=&dtDonorDay=&dpTypeID=1&dpIdentityNumber=&faID=45&usUserName_startswith=&usTypeID=&faCity_contains=&faStateID=&faCountryID=&dpDateCreated_isgreaterthan=&doSearch=Search+Registry&userBrowse=1&userSearch=1&|1
554|1117|Theda Clark|Neenah, WI 54956 USA|(800) 236-3122||http://www.thedacare.org|https://donorsiblingregistry.com/members/ListRegistry?keyword=&dtDonorYear=&dtDonorMonth=&dtDonorDay=&dpTypeID=1&dpIdentityNumber=&faID=1117&usUserName_startswith=&usTypeID=&faCity_contains=&faStateID=&faCountryID=&dpDateCreated_isgreaterthan=&doSearch=Search+Registry&userBrowse=1&userSearch=1&|1
555|229|Toronto East General, Dr. Murray Kroach|Toronto, ON CAN||Dr. Murray Kroach||https://donorsiblingregistry.com/members/ListRegistry?keyword=&dtDonorYear=&dtDonorMonth=&dtDonorDay=&dpTypeID=1&dpIdentityNumber=&faID=229&usUserName_startswith=&usTypeID=&faCity_contains=&faStateID=&faCountryID=&dpDateCreated_isgreaterthan=&doSearch=Search+Registry&userBrowse=1&userSearch=1&|1
556|65006|Toronto Fertility Sterility Institute|66 Avenue Rd. Toronto, ON CAN||||https://donorsiblingregistry.com/members/ListRegistry?keyword=&dtDonorYear=&dtDonorMonth=&dtDonorDay=&dpTypeID=1&dpIdentityNumber=&faID=65006&usUserName_startswith=&usTypeID=&faCity_contains=&faStateID=&faCountryID=&dpDateCreated_isgreaterthan=&doSearch=Search+Registry&userBrowse=1&userSearch=1&|1
557|914|Toronto General Hospital|200 Elizabeth St Toronto, ON M5G2C4 CAN||Norman Urquhart Wing||https://donorsiblingregistry.com/members/ListRegistry?keyword=&dtDonorYear=&dtDonorMonth=&dtDonorDay=&dpTypeID=1&dpIdentityNumber=&faID=914&usUserName_startswith=&usTypeID=&faCity_contains=&faStateID=&faCountryID=&dpDateCreated_isgreaterthan=&doSearch=Search+Registry&userBrowse=1&userSearch=1&|1
558|566|Toronto Western Hospital|399 Bathust Street Toronto, ON M5T 2S8 CAN|(416) 603-2581|Dr Mathias Gysler, Infertitlity clinic and prof at U of T, Dr. Black in earlier years (now deceased).|http://www.uhn.ca/twh/index.htm|https://donorsiblingregistry.com/members/ListRegistry?keyword=&dtDonorYear=&dtDonorMonth=&dtDonorDay=&dpTypeID=1&dpIdentityNumber=&faID=566&usUserName_startswith=&usTypeID=&faCity_contains=&faStateID=&faCountryID=&dpDateCreated_isgreaterthan=&doSearch=Search+Registry&userBrowse=1&userSearch=1&|1
559|472|Tri Valley OB/GYN Medical Group|60 Fenton Ave. Suite 1 Livermore, CA 94550 USA|925-447-1010|Dr. Michael Bleecker||https://donorsiblingregistry.com/members/ListRegistry?keyword=&dtDonorYear=&dtDonorMonth=&dtDonorDay=&dpTypeID=1&dpIdentityNumber=&faID=472&usUserName_startswith=&usTypeID=&faCity_contains=&faStateID=&faCountryID=&dpDateCreated_isgreaterthan=&doSearch=Search+Registry&userBrowse=1&userSearch=1&|1
560|1226|Trianglen|Hellerup, 2900 DNK||||https://donorsiblingregistry.com/members/ListRegistry?keyword=&dtDonorYear=&dtDonorMonth=&dtDonorDay=&dpTypeID=1&dpIdentityNumber=&faID=1226&usUserName_startswith=&usTypeID=&faCity_contains=&faStateID=&faCountryID=&dpDateCreated_isgreaterthan=&doSearch=Search+Registry&userBrowse=1&userSearch=1&|1
561|65165|Trinity Medical Center|Carrollton, TX 75010 USA||Dr. Dub Howard||https://donorsiblingregistry.com/members/ListRegistry?keyword=&dtDonorYear=&dtDonorMonth=&dtDonorDay=&dpTypeID=1&dpIdentityNumber=&faID=65165&usUserName_startswith=&usTypeID=&faCity_contains=&faStateID=&faCountryID=&dpDateCreated_isgreaterthan=&doSearch=Search+Registry&userBrowse=1&userSearch=1&|1
562|237|Tufts -New England Medical Center|Next to the Wang Theater on the edge of Chinatown Boston, MA USA||Tufts-NE Med Ctr used to have its own sperm bank - this was in 1994.  Since then, the bank has closed.||https://donorsiblingregistry.com/members/ListRegistry?keyword=&dtDonorYear=&dtDonorMonth=&dtDonorDay=&dpTypeID=1&dpIdentityNumber=&faID=237&usUserName_startswith=&usTypeID=&faCity_contains=&faStateID=&faCountryID=&dpDateCreated_isgreaterthan=&doSearch=Search+Registry&userBrowse=1&userSearch=1&|1
563|375|Tulane University Hospital & Clinic|1415 Tulane Ave New Orleans, LA 70112 USA|(504) 988-5800|Dr Robert Lewis, late 1970's early 1980's|http://www.tuhc.com|https://donorsiblingregistry.com/members/ListRegistry?keyword=&dtDonorYear=&dtDonorMonth=&dtDonorDay=&dpTypeID=1&dpIdentityNumber=&faID=375&usUserName_startswith=&usTypeID=&faCity_contains=&faStateID=&faCountryID=&dpDateCreated_isgreaterthan=&doSearch=Search+Registry&userBrowse=1&userSearch=1&|1
564|48|Tyler Medical Clinic|Los Angeles, CA USA|(310) 278 7590|In the early 40's, Dr. Edward T. Tyler founded the Tyler Clinic in Westwood, CA, where it remained until around 2003 (it closed due to fire.and relocated to:The Tyler Medical Clinic9301 Wilshire Blvd. - Suite # 208Beverly Hills, California 90210. The Westwood Cryobank is the name of its sperm and egg bank. |http://www.tylermedicalclinic.com|https://donorsiblingregistry.com/members/ListRegistry?keyword=&dtDonorYear=&dtDonorMonth=&dtDonorDay=&dpTypeID=1&dpIdentityNumber=&faID=48&usUserName_startswith=&usTypeID=&faCity_contains=&faStateID=&faCountryID=&dpDateCreated_isgreaterthan=&doSearch=Search+Registry&userBrowse=1&userSearch=1&|1
565|109|UAB Division of Reproductive Endocrinology|2000 6th Avenue South Birmingham, AL USA|800-282-1847|also Huntsville location|http://www.health.uab.edu/default.aspx?pid=57531|https://donorsiblingregistry.com/members/ListRegistry?keyword=&dtDonorYear=&dtDonorMonth=&dtDonorDay=&dpTypeID=1&dpIdentityNumber=&faID=109&usUserName_startswith=&usTypeID=&faCity_contains=&faStateID=&faCountryID=&dpDateCreated_isgreaterthan=&doSearch=Search+Registry&userBrowse=1&userSearch=1&|1
566|224|UCH London - Assisted Conception Unit|University College Hospital, Private Patients Wing, 25 Grafton Way London, WC1E 6DB GBR|+44 (0)207 380 9955|Uses Xytex sperm.|http://www.conception-acu.com/|https://donorsiblingregistry.com/members/ListRegistry?keyword=&dtDonorYear=&dtDonorMonth=&dtDonorDay=&dpTypeID=1&dpIdentityNumber=&faID=224&usUserName_startswith=&usTypeID=&faCity_contains=&faStateID=&faCountryID=&dpDateCreated_isgreaterthan=&doSearch=Search+Registry&userBrowse=1&userSearch=1&|1
567|906|Universitätsklinik Ulm|Prittwitzstrasse 43 Ulm, 89075 DEU|||http://www.uni-ulm.de/klinik/ufk/cms/html/index.htm|https://donorsiblingregistry.com/members/ListRegistry?keyword=&dtDonorYear=&dtDonorMonth=&dtDonorDay=&dpTypeID=1&dpIdentityNumber=&faID=906&usUserName_startswith=&usTypeID=&faCity_contains=&faStateID=&faCountryID=&dpDateCreated_isgreaterthan=&doSearch=Search+Registry&userBrowse=1&userSearch=1&|1
568|49|University Fertility Center (Formerly Cryo-Life)|New York City, NY USA||||https://donorsiblingregistry.com/members/ListRegistry?keyword=&dtDonorYear=&dtDonorMonth=&dtDonorDay=&dpTypeID=1&dpIdentityNumber=&faID=49&usUserName_startswith=&usTypeID=&faCity_contains=&faStateID=&faCountryID=&dpDateCreated_isgreaterthan=&doSearch=Search+Registry&userBrowse=1&userSearch=1&|1
569|98|University Health Center (now Fletcher Allen)|Burlington, VT USA||Fletcher Allen purchased some NECC specimens that were originally purchased by NECC from Rocky Mountain Cryobank when it closed.||https://donorsiblingregistry.com/members/ListRegistry?keyword=&dtDonorYear=&dtDonorMonth=&dtDonorDay=&dpTypeID=1&dpIdentityNumber=&faID=98&usUserName_startswith=&usTypeID=&faCity_contains=&faStateID=&faCountryID=&dpDateCreated_isgreaterthan=&doSearch=Search+Registry&userBrowse=1&userSearch=1&|1
570|661|University Hospital & Clinics (Portland, OR)|3181 S.W. Sam Jackson Park Road Portland, OR 97201 USA||Down by the Willamette River||https://donorsiblingregistry.com/members/ListRegistry?keyword=&dtDonorYear=&dtDonorMonth=&dtDonorDay=&dpTypeID=1&dpIdentityNumber=&faID=661&usUserName_startswith=&usTypeID=&faCity_contains=&faStateID=&faCountryID=&dpDateCreated_isgreaterthan=&doSearch=Search+Registry&userBrowse=1&userSearch=1&|1
571|490|University Hospital (Denver)|4200 E Ninth Ave Denver, CO 80122 USA|3033728200|Dr. William Schlaff||https://donorsiblingregistry.com/members/ListRegistry?keyword=&dtDonorYear=&dtDonorMonth=&dtDonorDay=&dpTypeID=1&dpIdentityNumber=&faID=490&usUserName_startswith=&usTypeID=&faCity_contains=&faStateID=&faCountryID=&dpDateCreated_isgreaterthan=&doSearch=Search+Registry&userBrowse=1&userSearch=1&|1
572|580|University Hospital AID Clinic (London, ON)|London, ON CAN||'University Hospital AID Clinic' has been called 'London Health Sciences Centre' for many years.||https://donorsiblingregistry.com/members/ListRegistry?keyword=&dtDonorYear=&dtDonorMonth=&dtDonorDay=&dpTypeID=1&dpIdentityNumber=&faID=580&usUserName_startswith=&usTypeID=&faCity_contains=&faStateID=&faCountryID=&dpDateCreated_isgreaterthan=&doSearch=Search+Registry&userBrowse=1&userSearch=1&|1
573|827|University of Alberta (Edmonton Clinic, Dr. Scott)|Edmonton, AB T6G 2G3 CAN|780-432-6457|Dr.  Josef Z. Scott was the directorof the infertility clinic at the University of Alberta in Edmonton the 27 years prior to April 1, 2004, when he passed away.||https://donorsiblingregistry.com/members/ListRegistry?keyword=&dtDonorYear=&dtDonorMonth=&dtDonorDay=&dpTypeID=1&dpIdentityNumber=&faID=827&usUserName_startswith=&usTypeID=&faCity_contains=&faStateID=&faCountryID=&dpDateCreated_isgreaterthan=&doSearch=Search+Registry&userBrowse=1&userSearch=1&|1
574|50|University of Arizona Medical Center|Tucson, AZ USA||also University Medical Center (UMC)||https://donorsiblingregistry.com/members/ListRegistry?keyword=&dtDonorYear=&dtDonorMonth=&dtDonorDay=&dpTypeID=1&dpIdentityNumber=&faID=50&usUserName_startswith=&usTypeID=&faCity_contains=&faStateID=&faCountryID=&dpDateCreated_isgreaterthan=&doSearch=Search+Registry&userBrowse=1&userSearch=1&|1
575|592|University of California (Davis)|University of California Davis Davis, CA USA||Division of Reproductive Biology and Medicine, Suber House||https://donorsiblingregistry.com/members/ListRegistry?keyword=&dtDonorYear=&dtDonorMonth=&dtDonorDay=&dpTypeID=1&dpIdentityNumber=&faID=592&usUserName_startswith=&usTypeID=&faCity_contains=&faStateID=&faCountryID=&dpDateCreated_isgreaterthan=&doSearch=Search+Registry&userBrowse=1&userSearch=1&|1
576|471|University of California (San Diego)|San Diego, CA USA||||https://donorsiblingregistry.com/members/ListRegistry?keyword=&dtDonorYear=&dtDonorMonth=&dtDonorDay=&dpTypeID=1&dpIdentityNumber=&faID=471&usUserName_startswith=&usTypeID=&faCity_contains=&faStateID=&faCountryID=&dpDateCreated_isgreaterthan=&doSearch=Search+Registry&userBrowse=1&userSearch=1&|1
577|470|University of California (San Francisco)|Parnansus Ave San Francisco, CA 94127 USA|415 353-3049|Dept Of Reproductive & Endocrine Services. (Procedures were done at the medical school in the 50\'s.)Center for Reproductive Health.||https://donorsiblingregistry.com/members/ListRegistry?keyword=&dtDonorYear=&dtDonorMonth=&dtDonorDay=&dpTypeID=1&dpIdentityNumber=&faID=470&usUserName_startswith=&usTypeID=&faCity_contains=&faStateID=&faCountryID=&dpDateCreated_isgreaterthan=&doSearch=Search+Registry&userBrowse=1&userSearch=1&|1
578|51|University of California (UCLA)|Los Angeles, CA USA||||https://donorsiblingregistry.com/members/ListRegistry?keyword=&dtDonorYear=&dtDonorMonth=&dtDonorDay=&dpTypeID=1&dpIdentityNumber=&faID=51&usUserName_startswith=&usTypeID=&faCity_contains=&faStateID=&faCountryID=&dpDateCreated_isgreaterthan=&doSearch=Search+Registry&userBrowse=1&userSearch=1&|1
579|215|University of California, Irvine (UCI)|Orange, CA USA||||https://donorsiblingregistry.com/members/ListRegistry?keyword=&dtDonorYear=&dtDonorMonth=&dtDonorDay=&dpTypeID=1&dpIdentityNumber=&faID=215&usUserName_startswith=&usTypeID=&faCity_contains=&faStateID=&faCountryID=&dpDateCreated_isgreaterthan=&doSearch=Search+Registry&userBrowse=1&userSearch=1&|1
